review_id,review_text,rating,category,verified_purchase,helpful_votes,review_date,sentiment
R02977,"Perfect product, fast delivery. Exactly as described.",4,Electronics,False,0,2025-03-15,Positive
R02978,"Completely unsatisfied, want refund. Customer service was unhelpful.",1,Clothing,True,0,2025-06-11,Negative
R02979,Excellent product! Highly recommended. Exactly as described.,4,Books,True,0,2025-07-30,Positive
R02980,"It's okay, nothing special.",3,Beauty,True,0,2025-12-02,Neutral
R02981,Outstanding quality and service. Fast delivery!,5,Beauty,True,0,2025-03-26,Positive
R02982,"Waste of money, not as described. Delivery was late.",1,Home & Kitchen,True,2,2025-09-23,Negative
R02983,"Average product, does the job.",3,Beauty,True,0,2025-04-12,Neutral
R02984,Excellent product! Highly recommended. Fast delivery!,4,Books,True,0,2025-05-03,Positive
R02985,Exceeded my expectations completely. Fast delivery!,4,Books,True,0,2025-02-17,Positive
R02986,"Completely unsatisfied, want refund. The beauty quality is poor.",1,Beauty,True,0,2025-02-27,Negative
R02987,Not bad but not great either.,3,Books,False,0,2025-12-25,Neutral
R02988,Excellent product! Highly recommended. The clothing quality is excellent.,4,Clothing,True,0,2025-03-22,Positive
R02989,"Amazing quality, worth every penny. Great packaging.",5,Clothing,False,0,2025-07-16,Positive
R02990,"Waste of money, not as described. Customer service was unhelpful.",2,Clothing,True,1,2025-02-12,Negative
R02991,Decent but could be better.,3,Books,True,0,2025-09-07,Neutral
R02992,"Completely unsatisfied, want refund. Product arrived damaged.",2,Clothing,True,2,2025-02-03,Negative
R02993,"Fantastic product, great value for money. Great packaging.",5,Books,True,0,2025-12-30,Positive
R02994,"Perfect product, fast delivery. Customer service was helpful.",5,Sports,True,2,2025-08-25,Positive
R02995,Best purchase I've made in months. Exactly as described.,5,Beauty,True,2,2025-04-24,Positive
R02996,"Great purchase, very satisfied. Great packaging.",4,Books,True,0,2025-04-21,Positive
R02997,Excellent product! Highly recommended. Customer service was helpful.,4,Electronics,True,0,2026-01-02,Positive
R02998,"Great purchase, very satisfied. Exactly as described.",4,Clothing,True,0,2025-12-08,Positive
R02999,"Not as advertised, very disappointed. Not as shown in pictures.",2,Books,False,5,2025-06-01,Negative
R03000,Not bad but not great either.,3,Electronics,False,0,2025-06-23,Neutral
R03001,Not bad but not great either.,3,Books,True,0,2025-06-13,Neutral
R03002,"Wonderful experience, highly recommended. Fast delivery!",4,Sports,True,0,2025-09-03,Positive
R03003,"Wonderful experience, highly recommended. Exactly as described.",5,Sports,True,1,2025-03-08,Positive
R03004,"Great purchase, very satisfied. Customer service was helpful.",5,Beauty,True,0,2025-07-21,Positive
R03005,"Wonderful experience, highly recommended. The beauty quality is excellent.",5,Beauty,True,1,2025-08-23,Positive
R03006,Outstanding quality and service. Fast delivery!,5,Home & Kitchen,False,2,2025-12-20,Positive
R03007,Outstanding quality and service. Customer service was helpful.,4,Sports,True,0,2025-12-07,Positive
R03008,Loved it! Will buy again. Great packaging.,4,Books,True,0,2025-12-21,Positive
R03009,"Amazing quality, worth every penny. Customer service was helpful.",5,Home & Kitchen,False,1,2025-05-24,Positive
R03010,Outstanding quality and service. Fast delivery!,4,Electronics,False,0,2025-06-26,Positive
R03011,Not bad but not great either.,3,Books,True,0,2025-11-20,Neutral
R03012,Not bad but not great either.,3,Home & Kitchen,True,0,2025-11-23,Neutral
R03013,"Perfect product, fast delivery. Customer service was helpful.",5,Books,True,4,2025-04-04,Positive
R03014,"Fantastic product, great value for money. Customer service was helpful.",5,Clothing,False,2,2026-01-30,Positive
R03015,Excellent product! Highly recommended. Great packaging.,4,Sports,True,0,2025-09-29,Positive
R03016,Best purchase I've made in months. Great packaging.,5,Clothing,False,0,2025-12-21,Positive
R03017,"It's okay, nothing special.",3,Books,True,0,2025-09-30,Neutral
R03018,"Cheap material, very poor quality. Not as shown in pictures.",2,Home & Kitchen,True,1,2025-08-09,Negative
R03019,"Fantastic product, great value for money. Customer service was helpful.",5,Beauty,False,0,2025-07-07,Positive
R03020,Acceptable for the price.,3,Beauty,False,0,2025-06-20,Neutral
R03021,Not bad but not great either.,3,Clothing,False,0,2025-11-01,Neutral
R03022,"It's okay, nothing special.",3,Books,True,0,2025-11-23,Neutral
R03023,"Average product, does the job.",3,Books,True,0,2025-09-21,Neutral
R03024,"Fantastic product, great value for money. Customer service was helpful.",5,Clothing,True,3,2025-11-07,Positive
R03025,Excellent product! Highly recommended. Exactly as described.,4,Books,True,0,2025-07-25,Positive
R03026,Outstanding quality and service. Customer service was helpful.,4,Home & Kitchen,True,0,2025-11-11,Positive
R03027,"Horrible experience, never buying again. The beauty quality is poor.",2,Beauty,True,0,2025-03-09,Negative
R03028,Exceeded my expectations completely. Great packaging.,5,Electronics,True,1,2025-03-24,Positive
R03029,"Perfect product, fast delivery. Exactly as described.",5,Beauty,True,0,2025-09-20,Positive
R03030,"Great purchase, very satisfied. Customer service was helpful.",4,Electronics,True,0,2025-10-22,Positive
R03031,Decent but could be better.,3,Sports,False,0,2025-06-24,Neutral
R03032,Decent but could be better.,3,Books,False,0,2025-11-24,Neutral
R03033,Outstanding quality and service. The sports quality is excellent.,4,Sports,False,0,2025-03-07,Positive
R03034,"Bad quality, not worth the price. Delivery was late.",1,Electronics,True,3,2025-03-22,Negative
R03035,Not bad but not great either.,3,Electronics,True,0,2025-12-20,Neutral
R03036,"Amazing quality, worth every penny. Exactly as described.",5,Electronics,True,0,2025-08-18,Positive
R03037,"Great purchase, very satisfied. Fast delivery!",4,Books,True,0,2025-07-01,Positive
R03038,Exceeded my expectations completely. Great packaging.,4,Electronics,False,0,2025-02-27,Positive
R03039,Acceptable for the price.,3,Beauty,True,0,2026-01-06,Neutral
R03040,"Great purchase, very satisfied. Great packaging.",5,Clothing,False,4,2025-10-24,Positive
R03041,Acceptable for the price.,3,Clothing,True,0,2025-12-08,Neutral
R03042,"Perfect product, fast delivery. The beauty quality is excellent.",4,Beauty,True,0,2025-09-25,Positive
R03043,"Fantastic product, great value for money. Great packaging.",5,Sports,True,0,2025-12-10,Positive
R03044,Excellent product! Highly recommended. Great packaging.,4,Beauty,True,0,2025-07-06,Positive
R03045,Loved it! Will buy again. Great packaging.,4,Clothing,True,0,2025-11-28,Positive
R03046,"Poor quality, broke after one use. The beauty quality is poor.",2,Beauty,True,0,2025-08-27,Negative
R03047,"Waste of money, not as described. Not as shown in pictures.",2,Clothing,True,3,2025-02-28,Negative
R03048,"Completely unsatisfied, want refund. The clothing quality is poor.",1,Clothing,False,1,2025-12-28,Negative
R03049,"Terrible product, do not buy. Product arrived damaged.",2,Sports,True,1,2025-08-31,Negative
R03050,"Perfect product, fast delivery. The electronics quality is excellent.",4,Electronics,True,0,2025-07-06,Positive
R03051,"Completely unsatisfied, want refund. Product arrived damaged.",2,Books,True,2,2025-03-14,Negative
R03052,"Not as advertised, very disappointed. Delivery was late.",1,Books,True,0,2026-01-01,Negative
R03053,Excellent product! Highly recommended. Customer service was helpful.,5,Beauty,True,1,2025-06-02,Positive
R03054,"Average product, does the job.",3,Books,True,0,2025-08-11,Neutral
R03055,Loved it! Will buy again. Great packaging.,5,Sports,True,4,2025-06-14,Positive
R03056,Best purchase I've made in months. The beauty quality is excellent.,4,Beauty,False,0,2025-04-19,Positive
R03057,"Average product, does the job.",3,Clothing,True,0,2025-05-08,Neutral
R03058,Outstanding quality and service. The sports quality is excellent.,4,Sports,False,0,2025-12-27,Positive
R03059,Outstanding quality and service. The electronics quality is excellent.,5,Electronics,True,2,2026-01-01,Positive
R03060,"Great purchase, very satisfied. The beauty quality is excellent.",5,Beauty,True,1,2025-12-06,Positive
R03061,"It's okay, nothing special.",3,Clothing,True,0,2025-07-11,Neutral
R03062,"Wonderful experience, highly recommended. Fast delivery!",4,Home & Kitchen,True,0,2025-12-03,Positive
R03063,Loved it! Will buy again. Great packaging.,5,Sports,True,4,2025-10-04,Positive
R03064,"Bad quality, not worth the price. Not as shown in pictures.",2,Books,False,1,2025-06-16,Negative
R03065,"Perfect product, fast delivery. Exactly as described.",4,Books,False,0,2025-02-12,Positive
R03066,Loved it! Will buy again. Exactly as described.,4,Clothing,True,0,2025-06-17,Positive
R03067,Exceeded my expectations completely. Exactly as described.,5,Sports,False,1,2025-05-06,Positive
R03068,Exceeded my expectations completely. Fast delivery!,5,Beauty,True,3,2025-11-25,Positive
R03069,Outstanding quality and service. Exactly as described.,5,Electronics,True,1,2025-06-28,Positive
R03070,Loved it! Will buy again. Customer service was helpful.,4,Beauty,True,0,2026-01-06,Positive
R03071,Loved it! Will buy again. Exactly as described.,4,Clothing,False,0,2025-04-28,Positive
R03072,"Not as advertised, very disappointed. The clothing quality is poor.",1,Clothing,True,1,2025-03-15,Negative
R03073,"Wonderful experience, highly recommended. Fast delivery!",5,Beauty,True,3,2025-10-07,Positive
R03074,Loved it! Will buy again. Great packaging.,4,Sports,True,0,2025-10-10,Positive
R03075,Exceeded my expectations completely. Great packaging.,4,Clothing,False,0,2025-10-24,Positive
R03076,Exceeded my expectations completely. The home & kitchen quality is excellent.,4,Home & Kitchen,True,0,2025-12-08,Positive
R03077,"Terrible product, do not buy. Not as shown in pictures.",1,Sports,True,1,2025-12-19,Negative
R03078,"Great purchase, very satisfied. Exactly as described.",4,Beauty,False,0,2025-06-18,Positive
R03079,Outstanding quality and service. Fast delivery!,4,Home & Kitchen,True,0,2025-08-27,Positive
R03080,"Great purchase, very satisfied. Great packaging.",4,Clothing,True,0,2025-08-18,Positive
R03081,Not bad but not great either.,3,Beauty,True,0,2025-02-14,Neutral
R03082,Exceeded my expectations completely. Customer service was helpful.,5,Electronics,True,1,2025-08-18,Positive
R03083,"Wonderful experience, highly recommended. Customer service was helpful.",4,Electronics,False,0,2025-07-09,Positive
R03084,Outstanding quality and service. Fast delivery!,4,Electronics,True,0,2025-10-28,Positive
R03085,Very disappointed with the quality. Delivery was late.,1,Beauty,True,1,2026-01-29,Negative
R03086,Outstanding quality and service. The sports quality is excellent.,4,Sports,False,0,2025-09-20,Positive
R03087,"Average product, does the job.",3,Electronics,True,0,2025-04-10,Neutral
R03088,Decent but could be better.,3,Beauty,True,0,2025-08-09,Neutral
R03089,"Perfect product, fast delivery. The clothing quality is excellent.",4,Clothing,True,0,2025-07-10,Positive
R03090,"It's okay, nothing special.",3,Electronics,True,0,2025-07-27,Neutral
R03091,"Fantastic product, great value for money. Great packaging.",5,Home & Kitchen,True,0,2025-10-25,Positive
R03092,"Fantastic product, great value for money. Customer service was helpful.",5,Sports,True,1,2025-11-30,Positive
R03093,Decent but could be better.,3,Beauty,True,0,2025-03-23,Neutral
R03094,"Wonderful experience, highly recommended. The sports quality is excellent.",4,Sports,True,0,2025-04-07,Positive
R03095,"Worst purchase ever, total waste. Not as shown in pictures.",1,Beauty,True,1,2025-08-31,Negative
R03096,"Perfect product, fast delivery. Customer service was helpful.",5,Electronics,True,0,2025-06-03,Positive
R03097,"Fantastic product, great value for money. The beauty quality is excellent.",4,Beauty,True,0,2025-12-25,Positive
R03098,"Fantastic product, great value for money. Fast delivery!",4,Home & Kitchen,True,0,2025-05-11,Positive
R03099,"Terrible product, do not buy. The books quality is poor.",2,Books,True,3,2025-03-28,Negative
R03100,Exceeded my expectations completely. Great packaging.,5,Electronics,False,1,2025-03-01,Positive
R03101,Loved it! Will buy again. Great packaging.,4,Beauty,True,0,2025-05-05,Positive
R03102,Best purchase I've made in months. Exactly as described.,5,Sports,True,1,2025-07-17,Positive
R03103,"Fantastic product, great value for money. Great packaging.",4,Books,True,0,2025-08-14,Positive
R03104,"Wonderful experience, highly recommended. Exactly as described.",5,Clothing,True,0,2025-12-29,Positive
R03105,"Wonderful experience, highly recommended. Great packaging.",4,Clothing,True,0,2026-01-15,Positive
R03106,Exceeded my expectations completely. Fast delivery!,5,Electronics,True,0,2025-03-14,Positive
R03107,Exceeded my expectations completely. Fast delivery!,4,Books,True,0,2025-09-29,Positive
R03108,Decent but could be better.,3,Home & Kitchen,True,0,2025-07-24,Neutral
R03109,"Wonderful experience, highly recommended. Great packaging.",5,Clothing,True,3,2025-09-02,Positive
R03110,Excellent product! Highly recommended. Customer service was helpful.,4,Beauty,False,0,2025-10-24,Positive
R03111,Very disappointed with the quality. Product arrived damaged.,2,Sports,True,5,2025-06-20,Negative
R03112,"Amazing quality, worth every penny. Great packaging.",4,Beauty,True,0,2025-07-06,Positive
R03113,Outstanding quality and service. Exactly as described.,4,Books,True,0,2025-11-18,Positive
R03114,Exceeded my expectations completely. Fast delivery!,4,Clothing,True,0,2025-06-23,Positive
R03115,"It's okay, nothing special.",3,Beauty,True,0,2025-05-09,Neutral
R03116,Loved it! Will buy again. Customer service was helpful.,4,Books,False,0,2025-10-15,Positive
R03117,"Perfect product, fast delivery. Great packaging.",4,Electronics,True,0,2025-05-08,Positive
R03118,"Average product, does the job.",3,Clothing,True,0,2025-10-17,Neutral
R03119,"It's okay, nothing special.",3,Books,True,0,2025-06-06,Neutral
R03120,"Not as advertised, very disappointed. Product arrived damaged.",1,Sports,True,3,2025-06-03,Negative
R03121,Acceptable for the price.,3,Clothing,True,0,2025-10-23,Neutral
R03122,"Great purchase, very satisfied. The sports quality is excellent.",5,Sports,True,2,2025-06-08,Positive
R03123,Exceeded my expectations completely. The beauty quality is excellent.,4,Beauty,True,0,2025-11-16,Positive
R03124,Acceptable for the price.,3,Electronics,True,0,2025-12-04,Neutral
R03125,"Fantastic product, great value for money. Fast delivery!",5,Home & Kitchen,False,7,2025-05-26,Positive
